id,price,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365
1397983,150.0,30.250009999999996,-97.79314000000001,Entire home/apt,2,9,365
1401705,199.0,30.32674,-97.68213,Entire home/apt,3,253,0
1428582,654.0,30.26602,-97.73134,Entire home/apt,2,218,311
1440830,120.0,30.26346,-97.73006,Entire home/apt,2,86,0
1441538,150.0,30.26747,-97.74206,Entire home/apt,3,0,362
1461266,126.0,30.302259999999997,-97.72869,Entire home/apt,5,51,266
1462311,132.0,30.24705,-97.75555,Entire home/apt,1,869,290
1484462,82.0,30.252309999999998,-97.77757,Entire home/apt,2,287,0
1499714,107.0,30.2602,-97.73269,Entire home/apt,1,409,326
1502213,70.0,30.22718,-97.76455,Entire home/apt,30,6,256
1507941,149.0,30.28602,-97.71552,Entire home/apt,2,132,0
1535250,92.0,30.32725,-97.73824,Entire home/apt,30,135,49
1542596,500.0,30.25664,-97.76578,Private room,1,0,365
1551163,285.0,30.251640000000002,-97.71512,Entire home/apt,1,3,0
1570491,158.0,30.2649,-97.74244,Entire home/apt,2,185,340
1574481,182.0,30.2552,-97.73586999999999,Entire home/apt,3,27,114
1576290,115.0,30.189329999999998,-97.82398,Private room,1,0,0
1577342,105.0,30.279770000000003,-97.71377,Entire home/apt,2,283,32
1578787,425.0,30.275270000000003,-97.73127,Entire home/apt,1,1,365
1579405,236.0,30.28207,-97.70874,Entire home/apt,3,169,317
1586879,175.0,30.23821,-97.78667,Entire home/apt,1,0,0
1588655,333.0,30.22512,-97.80709,Entire home/apt,28,71,159
1592065,300.0,30.24758,-97.76276,Entire home/apt,3,65,105
1593451,90.0,30.247359999999997,-97.77575999999999,Entire home/apt,3,213,202
1594441,192.0,30.28738,-97.7248,Entire home/apt,30,20,355
1599035,415.0,30.23937,-97.75721,Entire home/apt,1,205,160
1608290,150.0,30.25197,-97.77051,Entire home/apt,3,0,365
1608994,165.0,30.302220000000002,-97.7287,Entire home/apt,5,70,228
1612438,214.0,30.25143,-97.75016,Entire home/apt,1,24,345
1618754,100.0,30.36539,-97.75179,Private room,1,8,0
1623007,424.0,30.2592,-97.73446,Entire home/apt,2,139,350
1627417,130.0,30.30878,-97.98470999999999,Entire home/apt,2,109,321
1640231,107.0,30.253940000000004,-97.71689,Entire home/apt,3,199,311
1641751,101.0,30.243290000000002,-97.7657,Entire home/apt,2,320,344
1649463,150.0,30.27879,-97.80062,Entire home/apt,5,0,0
1664692,138.0,30.288690000000003,-97.75761999999999,Private room,1,149,360
1668551,450.0,30.241020000000002,-97.74939,Entire home/apt,1,1,365
1673142,150.0,30.277079999999998,-97.7901,Entire home/apt,6,31,103
1673168,274.0,30.23837,-97.76241999999999,Entire home/apt,2,142,361
1681072,611.0,30.25875,-97.77284,Entire home/apt,2,108,298
1682835,150.0,30.25494,-97.77152,Entire home/apt,3,0,365
1683574,165.0,30.30095,-97.72712,Entire home/apt,5,59,264
1690154,189.0,30.24636,-97.74984,Entire home/apt,1,36,83
1692542,140.0,30.239309999999996,-97.75022,Entire home/apt,28,6,0
1698089,125.0,30.269040000000004,-97.74701,Entire home/apt,30,43,317
1699415,125.0,30.25895,-97.77375,Entire home/apt,2,69,229
1703216,149.0,30.2561,-97.76680999999999,Entire home/apt,3,121,256
1704436,171.0,30.24829,-97.74656,Entire home/apt,2,152,123
1704832,150.0,30.24425,-97.77762,Entire home/apt,30,15,324
1706466,68.0,30.23599,-97.74781,Private room,2,15,0
1712329,300.0,30.231270000000002,-97.82364,Entire home/apt,1,0,0
1717090,204.0,30.276909999999997,-97.75291999999999,Entire home/apt,30,37,271
1720604,528.0,30.26871,-97.80185999999999,Entire home/apt,2,38,202
1725159,65.0,30.2416,-97.78090999999999,Entire home/apt,31,0,249
1725964,291.0,30.251040000000003,-97.72704,Entire home/apt,7,35,0
1728927,193.0,30.265109999999996,-97.71897,Entire home/apt,3,17,348
1731755,106.0,30.22035,-97.78376999999999,Private room,3,10,0
1732956,375.0,30.28805,-97.72406,Entire home/apt,2,39,358
1733137,125.0,30.259829999999997,-97.76423,Entire home/apt,2,155,172
1736648,207.0,30.266340000000003,-97.7414,Entire home/apt,2,182,341
1737139,78.0,30.25822,-97.7748,Entire home/apt,2,193,140
1737270,53.0,30.28753,-97.70703,Entire home/apt,2,217,35
1743161,220.0,30.26551,-97.74185,Entire home/apt,180,142,0
1747780,150.0,30.27732,-97.71831,Entire home/apt,1,0,365
1751718,158.0,30.254720000000002,-97.77501,Entire home/apt,2,74,149
1755240,218.0,30.26649,-97.74203,Entire home/apt,2,161,304
1759621,479.0,30.294620000000002,-97.73151,Entire home/apt,3,8,365
1777542,300.0,30.23303,-97.73106999999999,Private room,1,1,365
1777600,249.0,30.458759999999998,-97.82094000000001,Entire home/apt,90,104,0
1793471,492.0,30.25258,-97.76034,Entire home/apt,2,81,348
1795965,198.0,30.27665,-97.71594,Entire home/apt,2,106,350
1802053,264.0,30.2601,-97.73156,Entire home/apt,2,24,0
1803353,647.0,30.27491,-97.74899,Entire home/apt,3,11,337
1805494,157.0,30.256529999999998,-97.76586,Entire home/apt,2,40,137
1814899,650.0,30.274990000000003,-97.75126999999999,Entire home/apt,3,7,0
1822588,148.0,30.2589,-97.72661,Entire home/apt,2,271,134
1825193,65.0,30.20798,-97.79297,Private room,1,11,348
1826078,305.0,30.2458,-97.76507,Private room,1,0,0
1827913,450.0,30.21065,-97.80815,Entire home/apt,1,0,0
1828073,150.0,30.31114,-97.70026999999999,Entire home/apt,30,20,0
1830545,149.0,30.361909999999998,-97.72593,Entire home/apt,45,29,0
1836617,150.0,30.237270000000002,-97.88318000000001,Entire home/apt,3,33,313
1843753,289.0,30.22605,-97.76678000000001,Entire home/apt,3,9,0
1850914,125.0,30.246540000000003,-97.78645,Private room,2,7,318
1853963,329.0,30.287370000000003,-97.76742,Entire home/apt,1,0,365
1854638,350.0,30.288590000000003,-97.77159,Entire home/apt,1,0,0
1854758,236.0,30.235809999999997,-97.80804,Entire home/apt,2,5,83
1860352,214.0,30.294259999999998,-97.76297,Entire home/apt,1,88,266
1865762,155.0,30.34736,-97.91259000000001,Private room,1,0,0
1875121,113.0,30.2678,-97.73078000000001,Entire home/apt,2,361,43
1880094,79.0,30.25161,-97.72156,Entire home/apt,3,655,37
1881597,147.0,30.24375,-97.75151,Entire home/apt,1,349,326
1887570,150.0,30.268790000000003,-97.75092,Entire home/apt,2,1,0
1892933,214.0,30.344920000000002,-97.8731,Entire home/apt,2,85,322
1900496,364.0,30.305020000000003,-97.69511,Entire home/apt,14,0,316
1901790,70.0,30.25364,-97.72164000000001,Entire home/apt,30,19,225
1905791,89.0,30.265629999999998,-97.71955,Private room,7,2,336
1906190,82.0,30.3132,-97.75101,Entire home/apt,1,567,316
1919207,150.0,30.21507,-97.8177,Private room,1,0,0
1928538,70.0,30.321309999999997,-97.72051,Private room,2,7,90
1929377,52.0,30.46325,-97.78584000000001,Private room,2,54,0
1934911,72.0,30.277409999999996,-97.70827,Entire home/apt,14,109,0
1935282,157.0,30.280920000000002,-97.71169,Entire home/apt,1,426,330
1943518,121.0,30.27913,-97.62897,Entire home/apt,2,2,0
1952273,180.0,30.420579999999998,-97.92184,Entire home/apt,7,58,100
1953384,271.0,30.33128,-97.98145,Entire home/apt,2,25,324
1990225,179.0,30.239309999999996,-97.79026999999999,Private room,2,3,0
1997625,121.0,30.29805,-97.73215,Entire home/apt,1,60,308
2010358,89.0,30.276840000000004,-97.76042,Entire home/apt,2,336,197
2028500,97.0,30.232909999999997,-97.73498000000001,Entire home/apt,1,481,350
2036294,296.0,30.32289,-97.7307,Entire home/apt,5,9,363
2045501,150.0,30.256940000000004,-97.72357,Entire home/apt,3,5,89
2048537,526.0,30.275209999999998,-97.7591,Entire home/apt,2,62,304
2049254,81.0,30.29123,-97.7606,Entire home/apt,30,195,24
2056845,425.0,30.24993,-97.75779,Entire home/apt,7,8,365
2057533,123.0,30.23903,-97.78709,Entire home/apt,2,3,0
2077876,89.0,30.360640000000004,-97.71149,Entire home/apt,4,33,0
2092733,193.0,30.24113,-97.74168,Entire home/apt,1,138,143
2094758,73.0,30.19909,-97.7307,Private room,2,5,68
2098455,124.0,30.259390000000003,-97.72570999999999,Entire home/apt,4,51,28
2104280,359.0,30.24304,-97.76120999999999,Entire home/apt,2,79,360
2124726,429.0,30.271690000000003,-97.7214,Entire home/apt,2,15,72
2126912,590.0,30.26898,-97.72794,Entire home/apt,2,2,0
2130032,131.0,30.28221,-97.71765,Entire home/apt,2,38,358
2138750,385.0,30.46265,-97.785,Entire home/apt,2,18,0
2141987,150.0,30.25838,-97.76602,Entire home/apt,2,3,173
2147231,80.0,30.20988,-97.76775,Entire home/apt,30,12,168
2149362,100.0,30.202740000000002,-97.81398,Private room,30,1,0
2160085,395.0,30.28838,-97.71968000000001,Entire home/apt,2,53,0
2168813,450.0,30.25208,-97.77896,Entire home/apt,3,20,320
2174970,382.0,30.2624,-97.73241,Entire home/apt,2,238,309
2183136,150.0,30.24833,-97.75487,Entire home/apt,30,0,365
2183323,100.0,30.27533,-97.73008,Private room,2,1,361
2187256,95.0,30.27873,-97.70353,Private room,2,26,0
2189688,479.0,30.25995,-97.72864,Entire home/apt,31,1,90
2198635,199.0,30.350990000000003,-97.75034000000001,Entire home/apt,2,54,364
2200205,116.0,30.246890000000004,-97.75171,Entire home/apt,3,135,9
2208270,142.0,30.294459999999997,-97.71255,Entire home/apt,2,140,120
2223634,182.0,30.245720000000002,-97.74816,Entire home/apt,1,209,105
2227221,150.0,30.25677,-97.77765,Entire home/apt,5,2,364
2227288,102.0,30.257559999999998,-97.78869,Private room,3,2,0
2227564,150.0,30.2887,-97.71726,Entire home/apt,2,0,0
2231056,101.0,30.250140000000002,-97.77013000000001,Entire home/apt,2,178,0
2236988,150.0,30.275270000000003,-97.84311,Entire home/apt,3,5,0
2243937,332.0,30.2018,-97.78335,Entire home/apt,3,0,0
2248559,339.0,30.407259999999997,-97.73331,Entire home/apt,30,144,0
2250253,200.0,30.32266,-97.73276,Entire home/apt,3,1,0
2254482,150.0,30.277209999999997,-97.79071,Entire home/apt,1,0,365
2254712,166.0,30.2916,-97.76038,Entire home/apt,1,451,301
2255308,279.0,30.327540000000003,-97.75154,Entire home/apt,90,74,0
2262922,52.0,30.265829999999998,-97.72053000000001,Private room,2,31,86
2266768,72.0,30.27435,-97.72533,Entire home/apt,1,548,0
2272446,500.0,30.2478,-97.73236999999999,Entire home/apt,1,0,0
2273233,120.0,30.25286,-97.73144,Entire home/apt,2,24,61
2273498,131.0,30.26574,-97.73931999999999,Entire home/apt,2,134,326
2277691,400.0,30.21955,-97.79601,Entire home/apt,3,2,365
2282208,459.0,30.253759999999996,-97.72489,Entire home/apt,2,52,0
2292322,105.0,30.25737,-97.73121,Entire home/apt,1,183,170
2292679,400.0,30.26343,-97.71528,Entire home/apt,4,3,0
2303288,164.0,30.28087,-97.70553000000001,Private room,2,0,365
2304794,150.0,30.288990000000002,-97.77316,Entire home/apt,5,0,365
2310024,175.0,30.26793,-97.73357,Entire home/apt,1,35,0
2310634,129.0,30.27198,-97.75350999999999,Entire home/apt,1,12,0
2311056,150.0,30.26613,-97.7495,Entire home/apt,3,0,365
2311118,99.0,30.41667,-97.77447,Private room,1,0,0
2318061,300.0,30.14855,-97.81879,Entire home/apt,4,0,0
2322667,315.0,30.246470000000002,-97.99533000000001,Entire home/apt,2,22,350
2324317,190.0,30.24097,-97.7417,Entire home/apt,1,85,134
2325410,150.0,30.275890000000004,-97.71686,Entire home/apt,3,0,0
2326028,150.0,30.2407,-97.75026,Entire home/apt,1,0,0
2326622,332.0,30.28286,-97.72086999999999,Entire home/apt,4,0,0
2332927,150.0,30.285079999999997,-97.76153000000001,Entire home/apt,1,0,0
2336368,99.0,30.26012,-97.70708,Entire home/apt,2,218,22
2337430,150.0,30.27757,-97.84309,Entire home/apt,1,0,0
2339860,200.0,30.231759999999998,-97.76541999999999,Entire home/apt,1,0,0
2345033,150.0,30.278540000000003,-97.80483000000001,Entire home/apt,5,0,0
2345788,500.0,30.32895,-97.71953,Entire home/apt,4,0,0
2346097,400.0,30.23605,-97.7489,Entire home/apt,2,2,0
2349328,190.0,30.24417,-97.73988,Entire home/apt,1,119,136
2349447,92.0,30.24148,-97.75763,Entire home/apt,2,408,78
2350341,475.0,30.278959999999998,-97.76119,Entire home/apt,5,0,0
2350566,85.0,30.272779999999997,-97.71186999999999,Private room,2,14,0
2352061,600.0,30.272009999999998,-97.726,Entire home/apt,2,9,0
2352384,90.0,30.239309999999996,-97.7398,Entire home/apt,4,70,322
2355556,150.0,30.2593,-97.73204,Entire home/apt,2,9,0
2356432,150.0,30.24346,-97.74845,Entire home/apt,4,0,0
2357048,200.0,30.231090000000002,-97.74619,Entire home/apt,1,6,0
2357311,176.0,30.31356,-97.77539,Entire home/apt,7,108,9
2360031,289.0,30.26677,-97.75021,Entire home/apt,180,3,227
2361530,150.0,30.205659999999998,-97.83985,Entire home/apt,1,0,0
2365093,490.0,30.24411,-97.72335,Entire home/apt,1,0,365
2367942,150.0,30.268829999999998,-97.75636999999999,Private room,2,1,0
2368211,350.0,30.263440000000003,-97.71665,Entire home/apt,7,0,0
2373871,125.0,30.30893,-97.73076,Entire home/apt,2,0,0
2373964,400.0,30.290809999999997,-97.65918,Entire home/apt,3,0,365
2374311,275.0,30.26282,-97.71389,Entire home/apt,3,7,0
2377337,89.0,30.342240000000004,-97.71843,Entire home/apt,2,127,188
2380227,475.0,30.254540000000002,-97.72006,Entire home/apt,1,1,0
2380947,150.0,30.28465,-97.76265,Entire home/apt,3,0,0
2381227,150.0,30.278540000000003,-97.69351999999999,Entire home/apt,1,0,0
2381241,267.0,30.241970000000002,-97.71564000000001,Private room,1,0,0
2383863,225.0,30.264540000000004,-97.73104000000001,Entire home/apt,3,0,0
2384420,150.0,30.368940000000002,-97.68091,Entire home/apt,1,1,0
2384482,128.0,30.26135,-97.76404000000001,Entire home/apt,30,9,43
2384692,135.0,30.20379,-97.83795,Private room,2,0,0
2385724,450.0,30.21327,-97.8868,Entire home/apt,3,2,0
2386129,189.0,30.229029999999998,-97.8124,Private room,1,0,0
2386534,179.0,30.34582,-97.73156,Entire home/apt,3,27,0
2386747,106.0,30.31063,-97.71937,Entire home/apt,2,10,298
2389513,150.0,30.29741,-97.77353000000001,Entire home/apt,1,0,0
2390109,125.0,30.29743,-97.75062,Private room,1,123,348
2390894,164.0,30.248759999999997,-97.77011999999999,Entire home/apt,30,159,1
2391847,200.0,30.33782,-97.7115,Private room,1,0,0
2394252,333.0,30.233490000000003,-97.77454,Private room,1,0,0
2394931,313.0,30.23858,-97.78737,Entire home/apt,2,0,365
2396602,150.0,30.2367,-97.76038,Entire home/apt,2,250,43
2405927,150.0,30.257920000000002,-97.78931999999999,Entire home/apt,1,0,0
2406820,95.0,30.27668,-97.77974,Private room,2,5,0
2406879,72.0,30.357470000000003,-97.96431,Private room,2,19,0
2406891,125.0,30.302120000000002,-97.71117,Entire home/apt,2,20,317
2410434,150.0,30.26977,-97.73512,Entire home/apt,1,0,0
2411898,82.0,30.27512,-97.75706,Private room,2,43,348
2412870,150.0,30.206090000000003,-97.83402,Entire home/apt,2,3,0
2416095,93.0,30.280409999999996,-97.68349,Entire home/apt,3,3,0
2417854,63.0,30.35302,-97.73549,Entire home/apt,30,10,332
2418647,189.0,30.32248,-97.7481,Entire home/apt,2,160,240
2423468,185.0,30.34739,-97.85941,Entire home/apt,2,10,258
2424756,135.0,30.257859999999997,-97.75265999999999,Entire home/apt,1,1,0
2426296,550.0,30.4406,-97.67575,Entire home/apt,2,0,0
2426713,400.0,30.258470000000003,-97.71433,Entire home/apt,3,0,0
2426905,291.0,30.26642,-97.74085,Entire home/apt,2,174,344
2431123,550.0,30.25586,-97.72713,Entire home/apt,1,3,365
2436403,400.0,30.2801,-97.74192,Entire home/apt,1,0,0
2436752,400.0,30.24307,-97.74198,Entire home/apt,3,0,0
2440938,150.0,30.29925,-97.73819,Entire home/apt,1,0,0
2442377,100.0,30.38665,-97.75699,Private room,1,30,365
2445600,350.0,30.305159999999997,-97.73057,Entire home/apt,1,0,0
2446434,100.0,30.261640000000003,-97.72771999999999,Entire home/apt,30,8,0
2447244,90.0,30.24414,-97.75559,Entire home/apt,30,9,318
2448006,150.0,30.23889,-97.7726,Private room,1,0,0
2451510,275.0,30.281109999999998,-97.706,Private room,2,0,365
2454131,300.0,30.23491,-97.78791,Entire home/apt,1,1,0
2454882,375.0,30.28984,-97.77338,Entire home/apt,7,0,0
2455040,180.0,30.332290000000004,-97.73099,Entire home/apt,5,2,10
2457749,181.0,30.241529999999997,-97.78076,Entire home/apt,2,2,248
2459312,150.0,30.216820000000002,-97.99589,Entire home/apt,1,0,0
2459802,470.0,30.29557,-97.77981,Entire home/apt,3,104,356
2460804,200.0,30.296559999999996,-97.7337,Private room,1,0,0
2461046,125.0,30.24258,-97.78124,Entire home/apt,3,1,0
2461349,120.0,30.292640000000002,-97.74351,Shared room,1,1,0
2461909,550.0,30.26877,-97.75586,Entire home/apt,3,0,0
2466250,150.0,30.28533,-97.76814,Entire home/apt,3,0,0
2466535,160.0,30.2344,-97.76913,Entire home/apt,2,26,0
2467149,250.0,30.32943,-97.7217,Entire home/apt,4,0,0
2467163,300.0,30.295270000000002,-97.73406,Private room,1,0,0
2467411,91.0,30.23306,-97.71274,Private room,1,8,0
2474321,150.0,30.257379999999998,-97.74046,Entire home/apt,1,0,0
2474359,150.0,30.25587,-97.73911,Entire home/apt,1,0,0
2474432,500.0,30.285659999999996,-97.72091,Entire home/apt,1,0,0
2476940,159.0,30.388640000000002,-97.6606,Private room,2,24,0
2477149,150.0,30.24592,-97.91107,Entire home/apt,2,41,186
2477580,300.0,30.33946,-97.71799999999999,Entire home/apt,1,0,0
2481453,420.0,30.216829999999998,-97.77949,Entire home/apt,1,0,0
2482898,500.0,30.308320000000002,-97.69093000000001,Entire home/apt,1,0,0
2482916,400.0,30.252359999999996,-97.91141999999999,Entire home/apt,2,52,362
2483752,225.0,30.284570000000002,-97.71573000000001,Entire home/apt,1,0,0
2488935,650.0,30.278159999999996,-97.7119,Entire home/apt,3,1,0
2489196,95.0,30.27491,-97.77821999999999,Private room,2,7,365
2489487,150.0,30.308690000000002,-97.72400999999999,Entire home/apt,1,0,0
2492407,140.0,30.27218,-97.71613,Entire home/apt,2,115,77
2493385,382.0,30.296879999999998,-97.70107,Entire home/apt,2,111,263
2493870,450.0,30.26138,-97.77133,Entire home/apt,4,0,365
2496308,100.0,30.27965,-97.70565,Private room,2,0,0
2498866,275.0,30.38855,-97.6968,Private room,1,0,0
2500385,73.0,30.278709999999997,-97.72288,Entire home/apt,1,519,362
2501144,100.0,30.26502,-97.70161,Private room,1,1,0
2501145,200.0,30.316809999999997,-97.68729,Private room,1,0,0
2501888,91.0,30.286340000000003,-97.81048,Private room,1,116,365
2502288,115.0,30.298540000000003,-97.74529,Private room,2,2,0
2502431,175.0,30.29392,-97.76115,Private room,2,0,0
2509594,400.0,30.283590000000004,-97.77586,Entire home/apt,1,0,0
2512706,200.0,30.3113,-97.73021,Private room,1,0,0
2514966,150.0,30.27445,-97.71863,Entire home/apt,1,0,0
2516299,153.0,30.28715,-97.72561999999999,Entire home/apt,2,13,88
2519952,200.0,30.307140000000004,-97.7243,Entire home/apt,1,1,0
2521003,150.0,30.256109999999996,-97.75612,Entire home/apt,3,185,176
2521310,225.0,30.365240000000004,-97.78295,Private room,1,0,0
2521443,165.0,30.2407,-97.73238,Entire home/apt,28,0,0
2524101,59.0,30.2122,-97.76097,Private room,1,31,365
2526099,180.0,30.335,-97.71539,Entire home/apt,2,16,0
2528473,75.0,30.297220000000003,-97.68262,Entire home/apt,1,751,325
2528829,300.0,30.240409999999997,-97.73206,Entire home/apt,1,0,0
2529203,227.0,30.248479999999997,-97.75376999999999,Entire home/apt,2,19,42
2546012,83.0,30.243370000000002,-97.77731999999999,Entire home/apt,30,19,286
2546818,82.0,30.234240000000003,-97.78619,Entire home/apt,3,37,262
2551278,70.0,30.243270000000003,-97.81764,Private room,1,0,0
2553977,120.0,30.29895,-97.69834,Private room,3,10,0
2556255,180.0,30.23221,-97.73012,Private room,1,0,0
2558549,499.0,30.30697,-97.71961,Entire home/apt,2,10,4
2592427,70.0,30.28435,-97.71735,Entire home/apt,1,345,324
2594010,89.0,30.25378,-97.76541,Private room,2,1,0
2639623,119.0,30.347070000000002,-97.85713,Entire home/apt,2,32,257
2650844,150.0,30.375659999999996,-97.92241999999999,Entire home/apt,3,129,157
2657000,70.0,30.35345,-97.73548000000001,Entire home/apt,30,18,259
2663425,699.0,30.24966,-97.73883000000001,Entire home/apt,2,57,0
2665394,157.0,30.263370000000002,-97.7172,Entire home/apt,5,116,23
2665977,90.0,30.461170000000003,-97.68298,Private room,2,0,365
2677765,189.0,30.29358,-97.7369,Entire home/apt,2,90,177
2708067,253.0,30.244320000000002,-97.78553000000001,Entire home/apt,3,30,316
2716088,150.0,30.37619,-97.73947,Entire home/apt,2,86,101
2723009,500.0,30.286659999999998,-97.71361,Entire home/apt,2,0,0
2736478,120.0,30.30268,-97.75163,Entire home/apt,7,7,263
2746300,77.0,30.35755,-97.72884,Entire home/apt,28,27,14
2832008,219.0,30.24558,-97.78511,Entire home/apt,3,94,313
2832087,170.0,30.24558,-97.78511,Entire home/apt,2,54,295
